date,country,country_code,bond_yield_10y
2020-07-08,Lithuania,LT,0.228
2020-07-09,Lithuania,LT,0.227
2020-07-10,Lithuania,LT,0.214
2020-07-13,Lithuania,LT,0.219
2020-07-14,Lithuania,LT,0.25
2020-07-15,Lithuania,LT,0.25
2020-07-16,Lithuania,LT,0.25
2020-07-17,Lithuania,LT,0.25
2020-07-20,Lithuania,LT,0.25
2020-07-21,Lithuania,LT,0.25
2020-07-22,Lithuania,LT,0.25
2020-07-23,Lithuania,LT,0.196
2020-07-24,Lithuania,LT,0.21
2020-07-27,Lithuania,LT,0.172
2020-07-28,Lithuania,LT,0.173
2020-07-29,Lithuania,LT,0.174
2020-07-30,Lithuania,LT,0.166
2020-07-31,Lithuania,LT,0.166
2020-08-03,Lithuania,LT,0.171
2020-08-04,Lithuania,LT,0.187
2020-08-05,Lithuania,LT,0.195
2020-08-06,Lithuania,LT,0.191
2020-08-07,Lithuania,LT,0.194
2020-08-10,Lithuania,LT,0.189
2020-08-11,Lithuania,LT,0.199
2020-08-12,Lithuania,LT,0.203
2020-08-13,Lithuania,LT,0.217
2020-08-14,Lithuania,LT,0.213
2020-08-17,Lithuania,LT,0.207
2020-08-18,Lithuania,LT,0.199
2020-08-19,Lithuania,LT,0.194
2020-08-20,Lithuania,LT,0.179
2020-08-21,Lithuania,LT,0.177
2020-08-24,Lithuania,LT,0.183
2020-08-25,Lithuania,LT,0.199
2020-08-26,Lithuania,LT,0.215
2020-08-27,Lithuania,LT,0.207
2020-08-28,Lithuania,LT,0.192
2020-08-31,Lithuania,LT,0.264
2020-09-01,Lithuania,LT,0.263
2020-09-02,Lithuania,LT,0.254
2020-09-03,Lithuania,LT,0.25
2020-09-04,Lithuania,LT,0.25
2020-09-07,Lithuania,LT,0.267
2020-09-08,Lithuania,LT,0.275
2020-09-09,Lithuania,LT,0.25
2020-09-10,Lithuania,LT,0.251
2020-09-11,Lithuania,LT,0.249
2020-09-14,Lithuania,LT,0.258
2020-09-15,Lithuania,LT,0.257
2020-09-16,Lithuania,LT,0.264
2020-09-17,Lithuania,LT,0.253
2020-09-18,Lithuania,LT,0.255
2020-09-21,Lithuania,LT,0.248
2020-09-22,Lithuania,LT,0.25
2020-09-23,Lithuania,LT,0.254
2020-09-24,Lithuania,LT,0.25
2020-09-25,Lithuania,LT,0.249
2020-09-28,Lithuania,LT,0.248
2020-09-29,Lithuania,LT,0.246
2020-09-30,Lithuania,LT,0.247
2020-10-01,Lithuania,LT,0.246
2020-10-02,Lithuania,LT,0.277
2020-10-05,Lithuania,LT,0.276
2020-10-06,Lithuania,LT,0.277
2020-10-07,Lithuania,LT,0.279
2020-10-08,Lithuania,LT,0.282
2020-10-09,Lithuania,LT,0.273
2020-10-12,Lithuania,LT,0.141
2020-10-13,Lithuania,LT,0.137
2020-10-14,Lithuania,LT,0.133
2020-10-15,Lithuania,LT,0.129
2020-10-16,Lithuania,LT,0.128
2020-10-19,Lithuania,LT,0.128
2020-10-20,Lithuania,LT,0.127
2020-10-21,Lithuania,LT,0.127
2020-10-22,Lithuania,LT,0.126
2020-10-23,Lithuania,LT,0.127
2020-10-26,Lithuania,LT,0.126
2020-10-27,Lithuania,LT,0.125
2020-10-28,Lithuania,LT,0.121
2020-10-29,Lithuania,LT,0.118
2020-10-30,Lithuania,LT,0.128
2020-11-02,Lithuania,LT,0.064
2020-11-03,Lithuania,LT,0.124
2020-11-04,Lithuania,LT,0.112
2020-11-05,Lithuania,LT,0.113
2020-11-06,Lithuania,LT,0.118
2020-11-09,Lithuania,LT,0.06
2020-11-10,Lithuania,LT,0.069
2020-11-11,Lithuania,LT,0.075
2020-11-12,Lithuania,LT,0.066
2020-11-13,Lithuania,LT,0.063
2020-11-16,Lithuania,LT,0.062
2020-11-17,Lithuania,LT,0.054
2020-11-18,Lithuania,LT,0.054
2020-11-19,Lithuania,LT,0.052
2020-11-20,Lithuania,LT,0.05
2020-11-23,Lithuania,LT,0.05
2020-11-24,Lithuania,LT,0.051
2020-11-25,Lithuania,LT,0.052
2020-11-26,Lithuania,LT,0.083
2020-11-27,Lithuania,LT,0.082
2020-11-30,Lithuania,LT,0.083
2020-12-01,Lithuania,LT,0.087
2020-12-02,Lithuania,LT,0.089
2020-12-03,Lithuania,LT,0.086
2020-12-04,Lithuania,LT,0.085
2020-12-07,Lithuania,LT,0.079
2020-12-08,Lithuania,LT,0.073
2020-12-09,Lithuania,LT,0.07
2020-12-10,Lithuania,LT,0.072
2020-12-11,Lithuania,LT,0.066
2020-12-14,Lithuania,LT,-0.002
2020-12-15,Lithuania,LT,-0.003
2020-12-16,Lithuania,LT,0.004
2020-12-17,Lithuania,LT,0.019
2020-12-18,Lithuania,LT,0.032
2020-12-21,Lithuania,LT,0.009
2020-12-22,Lithuania,LT,0.005
2020-12-23,Lithuania,LT,0.032
2020-12-24,Lithuania,LT,0.037
2020-12-25,Lithuania,LT,-0.02
2020-12-28,Lithuania,LT,0.0
2020-12-29,Lithuania,LT,0.038
2020-12-30,Lithuania,LT,0.044
2020-12-31,Lithuania,LT,-0.014
2021-01-04,Lithuania,LT,0.032
2021-01-05,Lithuania,LT,0.032
2021-01-06,Lithuania,LT,0.031
2021-01-07,Lithuania,LT,0.033
2021-01-08,Lithuania,LT,0.033
2021-01-11,Lithuania,LT,-0.001
2021-01-12,Lithuania,LT,0.007
2021-01-13,Lithuania,LT,0.006
2021-01-14,Lithuania,LT,0.011
2021-01-15,Lithuania,LT,0.01
2021-01-18,Lithuania,LT,0.007
2021-01-19,Lithuania,LT,0.005
2021-01-20,Lithuania,LT,0.002
2021-01-21,Lithuania,LT,0.004
2021-01-22,Lithuania,LT,0.002
2021-01-25,Lithuania,LT,-0.008
2021-01-26,Lithuania,LT,-0.007
2021-01-27,Lithuania,LT,-0.009
2021-01-28,Lithuania,LT,-0.01
2021-01-29,Lithuania,LT,-0.007
2021-02-01,Lithuania,LT,-0.007
2021-02-02,Lithuania,LT,-0.006
2021-02-03,Lithuania,LT,-0.002
2021-02-04,Lithuania,LT,0.004
2021-02-05,Lithuania,LT,0.006
2021-02-08,Lithuania,LT,0.014
2021-02-09,Lithuania,LT,0.01
2021-02-10,Lithuania,LT,0.019
2021-02-11,Lithuania,LT,0.016
2021-02-12,Lithuania,LT,0.012
2021-02-15,Lithuania,LT,0.04
2021-02-16,Lithuania,LT,0.049
2021-02-17,Lithuania,LT,0.067
2021-02-18,Lithuania,LT,0.067
2021-02-19,Lithuania,LT,0.09
2021-02-22,Lithuania,LT,0.1
2021-02-23,Lithuania,LT,0.107
2021-02-24,Lithuania,LT,0.084
2021-02-25,Lithuania,LT,0.113
2021-02-26,Lithuania,LT,0.124
2021-03-01,Lithuania,LT,0.101
2021-03-02,Lithuania,LT,0.099
2021-03-03,Lithuania,LT,0.103
2021-03-04,Lithuania,LT,0.051
2021-03-05,Lithuania,LT,0.055
2021-03-08,Lithuania,LT,0.075
2021-03-09,Lithuania,LT,0.072
2021-03-10,Lithuania,LT,0.071
2021-03-11,Lithuania,LT,0.07
2021-03-12,Lithuania,LT,0.081
2021-03-13,Lithuania,LT,0.023
2021-03-15,Lithuania,LT,0.072
2021-03-16,Lithuania,LT,0.07
2021-03-17,Lithuania,LT,0.076
2021-03-18,Lithuania,LT,0.125
2021-03-19,Lithuania,LT,0.085
2021-03-22,Lithuania,LT,0.07
2021-03-23,Lithuania,LT,0.069
2021-03-24,Lithuania,LT,0.125
2021-03-25,Lithuania,LT,0.125
2021-03-26,Lithuania,LT,0.125
2021-03-29,Lithuania,LT,0.125
2021-03-30,Lithuania,LT,0.08
2021-03-31,Lithuania,LT,0.125
2021-04-01,Lithuania,LT,0.087
2021-04-02,Lithuania,LT,0.03
2021-04-06,Lithuania,LT,0.093
2021-04-07,Lithuania,LT,0.102
2021-04-08,Lithuania,LT,0.125
2021-04-09,Lithuania,LT,0.125
2021-04-12,Lithuania,LT,0.125
2021-04-13,Lithuania,LT,0.074
2021-04-14,Lithuania,LT,0.125
2021-04-15,Lithuania,LT,0.067
2021-04-16,Lithuania,LT,0.1
2021-04-19,Lithuania,LT,0.1
2021-04-20,Lithuania,LT,0.072
2021-04-21,Lithuania,LT,0.074
2021-04-22,Lithuania,LT,0.086
2021-04-23,Lithuania,LT,0.086
2021-04-26,Lithuania,LT,0.088
2021-04-27,Lithuania,LT,0.092
2021-04-28,Lithuania,LT,0.1
2021-04-29,Lithuania,LT,0.101
2021-04-30,Lithuania,LT,0.103
2021-05-03,Lithuania,LT,0.102
2021-05-04,Lithuania,LT,0.102
2021-05-05,Lithuania,LT,0.1
2021-05-06,Lithuania,LT,0.125
2021-05-07,Lithuania,LT,0.103
2021-05-10,Lithuania,LT,0.104
2021-05-11,Lithuania,LT,0.105
2021-05-12,Lithuania,LT,0.107
2021-05-13,Lithuania,LT,0.2
2021-05-14,Lithuania,LT,0.2
2021-05-17,Lithuania,LT,0.131
2021-05-18,Lithuania,LT,0.136
2021-05-19,Lithuania,LT,0.185
2021-05-20,Lithuania,LT,0.187
2021-05-21,Lithuania,LT,0.186
2021-05-24,Lithuania,LT,0.349
2021-05-25,Lithuania,LT,0.225
2021-05-26,Lithuania,LT,0.344
2021-05-27,Lithuania,LT,0.349
2021-05-28,Lithuania,LT,0.217
2021-05-31,Lithuania,LT,0.225
2021-06-01,Lithuania,LT,0.218
2021-06-02,Lithuania,LT,0.214
2021-06-03,Lithuania,LT,0.214
2021-06-04,Lithuania,LT,0.208
2021-06-07,Lithuania,LT,0.207
2021-06-08,Lithuania,LT,0.205
2021-06-09,Lithuania,LT,0.196
2021-06-10,Lithuania,LT,0.183
2021-06-11,Lithuania,LT,0.177
2021-06-14,Lithuania,LT,0.168
2021-06-15,Lithuania,LT,0.167
2021-06-16,Lithuania,LT,0.166
2021-06-17,Lithuania,LT,0.175
2021-06-18,Lithuania,LT,0.171
2021-06-21,Lithuania,LT,0.179
2021-06-22,Lithuania,LT,0.183
2021-06-23,Lithuania,LT,0.181
2021-06-24,Lithuania,LT,0.112
2021-06-25,Lithuania,LT,0.169
2021-06-28,Lithuania,LT,0.165
2021-06-29,Lithuania,LT,0.168
2021-06-30,Lithuania,LT,0.15
2021-07-01,Lithuania,LT,0.168
2021-07-02,Lithuania,LT,0.157
2021-07-05,Lithuania,LT,0.156
2021-07-06,Lithuania,LT,0.083
2021-07-07,Lithuania,LT,0.136
2021-07-08,Lithuania,LT,0.127
2021-07-09,Lithuania,LT,0.133
2021-07-12,Lithuania,LT,0.132
2021-07-13,Lithuania,LT,0.132
2021-07-14,Lithuania,LT,0.133
2021-07-15,Lithuania,LT,0.129
2021-07-16,Lithuania,LT,0.126
2021-07-19,Lithuania,LT,0.124
2021-07-20,Lithuania,LT,0.117
2021-07-21,Lithuania,LT,0.11
2021-07-22,Lithuania,LT,0.11
2021-07-23,Lithuania,LT,0.11
2021-07-26,Lithuania,LT,0.107
2021-07-27,Lithuania,LT,0.111
2021-07-28,Lithuania,LT,0.109
2021-07-29,Lithuania,LT,0.1
2021-07-30,Lithuania,LT,0.102
2021-08-02,Lithuania,LT,0.102
2021-08-03,Lithuania,LT,0.102
2021-08-04,Lithuania,LT,0.102
2021-08-05,Lithuania,LT,0.1
2021-08-06,Lithuania,LT,0.095
2021-08-09,Lithuania,LT,0.091
2021-08-10,Lithuania,LT,0.085
2021-08-11,Lithuania,LT,0.078
2021-08-12,Lithuania,LT,0.075
2021-08-13,Lithuania,LT,0.075
2021-08-16,Lithuania,LT,0.07
2021-08-17,Lithuania,LT,0.067
2021-08-18,Lithuania,LT,0.066
2021-08-19,Lithuania,LT,0.06
2021-08-20,Lithuania,LT,0.06
2021-08-23,Lithuania,LT,0.06
2021-08-24,Lithuania,LT,0.06
2021-08-25,Lithuania,LT,0.059
2021-08-26,Lithuania,LT,0.056
2021-08-27,Lithuania,LT,0.058
2021-08-30,Lithuania,LT,0.1
2021-08-31,Lithuania,LT,0.1
2021-09-01,Lithuania,LT,0.049
2021-09-02,Lithuania,LT,0.1
2021-09-03,Lithuania,LT,0.043
2021-09-06,Lithuania,LT,0.041
2021-09-07,Lithuania,LT,0.045
2021-09-08,Lithuania,LT,0.045
2021-09-09,Lithuania,LT,0.034
2021-09-10,Lithuania,LT,0.034
2021-09-13,Lithuania,LT,0.068
2021-09-14,Lithuania,LT,0.06
2021-09-15,Lithuania,LT,0.059
2021-09-16,Lithuania,LT,0.069
2021-09-17,Lithuania,LT,0.088
2021-09-20,Lithuania,LT,0.108
2021-09-21,Lithuania,LT,0.11
2021-09-22,Lithuania,LT,0.108
2021-09-23,Lithuania,LT,0.134
2021-09-24,Lithuania,LT,0.163
2021-09-27,Lithuania,LT,0.181
2021-09-28,Lithuania,LT,0.184
2021-09-29,Lithuania,LT,0.191
2021-09-30,Lithuania,LT,0.193
2021-10-01,Lithuania,LT,0.192
2021-10-04,Lithuania,LT,0.212
2021-10-05,Lithuania,LT,0.22
2021-10-06,Lithuania,LT,0.223
2021-10-07,Lithuania,LT,0.226
2021-10-08,Lithuania,LT,0.232
2021-10-11,Lithuania,LT,0.28
2021-10-12,Lithuania,LT,0.315
2021-10-13,Lithuania,LT,0.313
2021-10-14,Lithuania,LT,0.313
2021-10-15,Lithuania,LT,0.16
2021-10-18,Lithuania,LT,0.25
2021-10-19,Lithuania,LT,0.265
2021-10-20,Lithuania,LT,0.272
2021-10-21,Lithuania,LT,0.287
2021-10-22,Lithuania,LT,0.295
2021-10-25,Lithuania,LT,0.292
2021-10-26,Lithuania,LT,0.292
2021-10-27,Lithuania,LT,0.283
2021-10-28,Lithuania,LT,0.283
2021-10-29,Lithuania,LT,0.442
2021-11-01,Lithuania,LT,0.383
2021-11-02,Lithuania,LT,0.373
2021-11-03,Lithuania,LT,0.439
2021-11-04,Lithuania,LT,0.436
2021-11-05,Lithuania,LT,0.427
2021-11-08,Lithuania,LT,0.431
2021-11-09,Lithuania,LT,0.43
2021-11-10,Lithuania,LT,0.44
2021-11-11,Lithuania,LT,0.474
2021-11-12,Lithuania,LT,0.479
2021-11-15,Lithuania,LT,0.491
2021-11-16,Lithuania,LT,0.502
2021-11-17,Lithuania,LT,0.508
2021-11-18,Lithuania,LT,0.5
2021-11-19,Lithuania,LT,0.49
2021-11-22,Lithuania,LT,0.488
2021-11-23,Lithuania,LT,0.534
2021-11-24,Lithuania,LT,0.559
2021-11-25,Lithuania,LT,0.554
2021-11-26,Lithuania,LT,0.532
2021-11-29,Lithuania,LT,0.568
2021-11-30,Lithuania,LT,0.551
2021-12-01,Lithuania,LT,0.553
2021-12-02,Lithuania,LT,0.53
2021-12-03,Lithuania,LT,0.529
2021-12-06,Lithuania,LT,0.523
2021-12-07,Lithuania,LT,0.518
2021-12-08,Lithuania,LT,0.521
2021-12-09,Lithuania,LT,0.52
2021-12-10,Lithuania,LT,0.518
2021-12-13,Lithuania,LT,0.51
2021-12-14,Lithuania,LT,0.497
2021-12-15,Lithuania,LT,0.497
2021-12-16,Lithuania,LT,0.501
2021-12-17,Lithuania,LT,0.498
2021-12-20,Lithuania,LT,0.498
2021-12-21,Lithuania,LT,0.514
2021-12-22,Lithuania,LT,0.518
2021-12-23,Lithuania,LT,0.517
2021-12-24,Lithuania,LT,0.531
2021-12-27,Lithuania,LT,0.521
2021-12-28,Lithuania,LT,0.521
2021-12-29,Lithuania,LT,0.523
2021-12-30,Lithuania,LT,0.531
2021-12-31,Lithuania,LT,0.526
2022-01-03,Lithuania,LT,0.523
2022-01-04,Lithuania,LT,0.533
2022-01-05,Lithuania,LT,0.539
2022-01-06,Lithuania,LT,0.576
2022-01-07,Lithuania,LT,0.585
2022-01-10,Lithuania,LT,0.596
2022-01-11,Lithuania,LT,0.612
2022-01-12,Lithuania,LT,0.609
2022-01-13,Lithuania,LT,0.6
2022-01-14,Lithuania,LT,0.605
2022-01-17,Lithuania,LT,0.627
2022-01-18,Lithuania,LT,0.634
2022-01-19,Lithuania,LT,0.658
2022-01-20,Lithuania,LT,0.655
2022-01-21,Lithuania,LT,0.645
2022-01-24,Lithuania,LT,0.629
2022-01-25,Lithuania,LT,0.638
2022-01-26,Lithuania,LT,0.643
2022-01-27,Lithuania,LT,0.658
2022-01-28,Lithuania,LT,0.662
2022-01-31,Lithuania,LT,0.672
2022-02-01,Lithuania,LT,0.683
2022-02-02,Lithuania,LT,0.696
2022-02-03,Lithuania,LT,0.78
2022-02-04,Lithuania,LT,0.91
2022-02-07,Lithuania,LT,0.75
2022-02-08,Lithuania,LT,0.75
2022-02-09,Lithuania,LT,0.75
2022-02-10,Lithuania,LT,0.75
2022-02-11,Lithuania,LT,0.8
2022-02-14,Lithuania,LT,0.8
2022-02-15,Lithuania,LT,0.85
2022-02-17,Lithuania,LT,0.85
2022-02-18,Lithuania,LT,0.85
2022-02-21,Lithuania,LT,1.0
2022-02-22,Lithuania,LT,1.0
2022-02-23,Lithuania,LT,1.0
2022-02-24,Lithuania,LT,1.0
2022-02-25,Lithuania,LT,1.0
2022-02-28,Lithuania,LT,1.0
2022-03-01,Lithuania,LT,1.05
2022-03-02,Lithuania,LT,1.05
2022-03-03,Lithuania,LT,1.05
2022-03-04,Lithuania,LT,1.05
2022-03-07,Lithuania,LT,1.05
2022-03-08,Lithuania,LT,1.15
2022-03-09,Lithuania,LT,1.15
2022-03-10,Lithuania,LT,1.15
2022-03-14,Lithuania,LT,1.35
2022-03-15,Lithuania,LT,1.35
2022-03-16,Lithuania,LT,1.35
2022-03-17,Lithuania,LT,1.35
2022-03-18,Lithuania,LT,1.35
2022-03-21,Lithuania,LT,1.4
2022-03-22,Lithuania,LT,1.4
2022-03-23,Lithuania,LT,1.4
2022-03-24,Lithuania,LT,1.4
2022-03-25,Lithuania,LT,1.4
2022-03-28,Lithuania,LT,1.4
2022-03-29,Lithuania,LT,1.55
2022-03-30,Lithuania,LT,1.55
2022-03-31,Lithuania,LT,1.5
2022-04-01,Lithuania,LT,1.5
2022-04-04,Lithuania,LT,1.5
2022-04-05,Lithuania,LT,1.5
2022-04-06,Lithuania,LT,1.5
2022-04-07,Lithuania,LT,1.5
2022-04-08,Lithuania,LT,1.5
2022-04-11,Lithuania,LT,1.65
2022-04-12,Lithuania,LT,1.65
2022-04-13,Lithuania,LT,1.65
2022-04-14,Lithuania,LT,1.65
2022-04-19,Lithuania,LT,1.75
2022-04-20,Lithuania,LT,1.7
2022-04-21,Lithuania,LT,1.7
2022-04-22,Lithuania,LT,1.7
2022-04-25,Lithuania,LT,1.85
2022-04-26,Lithuania,LT,1.85
2022-04-27,Lithuania,LT,1.875
2022-04-28,Lithuania,LT,1.875
2022-04-29,Lithuania,LT,1.9
2022-05-02,Lithuania,LT,1.9
2022-05-03,Lithuania,LT,1.9
2022-05-04,Lithuania,LT,1.9
2022-05-05,Lithuania,LT,1.95
2022-05-06,Lithuania,LT,1.95
2022-05-09,Lithuania,LT,2.05
2022-05-10,Lithuania,LT,2.05
2022-05-11,Lithuania,LT,2.05
2022-05-12,Lithuania,LT,2.05
2022-05-13,Lithuania,LT,2.05
2022-05-16,Lithuania,LT,2.075
2022-05-17,Lithuania,LT,2.075
2022-05-18,Lithuania,LT,2.075
2022-05-19,Lithuania,LT,2.05
2022-05-20,Lithuania,LT,2.05
2022-05-23,Lithuania,LT,2.05
2022-05-24,Lithuania,LT,2.05
2022-05-25,Lithuania,LT,2.05
2022-05-27,Lithuania,LT,2.05
2022-05-30,Lithuania,LT,2.05
2022-05-31,Lithuania,LT,2.15
2022-06-01,Lithuania,LT,2.2
2022-06-02,Lithuania,LT,2.25
2022-06-03,Lithuania,LT,2.3
2022-06-06,Lithuania,LT,2.3
2022-06-07,Lithuania,LT,2.3
2022-06-08,Lithuania,LT,2.3
2022-06-09,Lithuania,LT,2.4
2022-06-10,Lithuania,LT,2.4
2022-06-13,Lithuania,LT,2.7
2022-06-14,Lithuania,LT,2.8
2022-06-15,Lithuania,LT,2.8
2022-06-16,Lithuania,LT,2.95
2022-06-17,Lithuania,LT,2.95
2022-06-20,Lithuania,LT,3.0
2022-06-21,Lithuania,LT,3.0
2022-06-22,Lithuania,LT,3.0
2022-06-23,Lithuania,LT,3.0
2022-06-27,Lithuania,LT,3.0
2022-06-28,Lithuania,LT,3.0
2022-06-29,Lithuania,LT,3.0
2022-06-30,Lithuania,LT,3.0
2022-07-01,Lithuania,LT,3.0
2022-07-04,Lithuania,LT,3.0
2022-07-05,Lithuania,LT,2.9
2022-07-07,Lithuania,LT,2.9
2022-07-08,Lithuania,LT,2.9
2022-07-11,Lithuania,LT,2.9
2022-07-12,Lithuania,LT,2.9
2022-07-13,Lithuania,LT,2.9
2022-07-14,Lithuania,LT,2.9
2022-07-15,Lithuania,LT,2.9
2022-07-18,Lithuania,LT,2.9
2022-07-19,Lithuania,LT,2.9
2022-07-20,Lithuania,LT,2.9
2022-07-21,Lithuania,LT,2.9
2022-07-22,Lithuania,LT,2.9
2022-07-25,Lithuania,LT,2.9
2022-07-26,Lithuania,LT,2.9
2022-07-27,Lithuania,LT,2.9
2022-07-28,Lithuania,LT,2.9
2022-07-29,Lithuania,LT,2.9
2022-08-01,Lithuania,LT,2.9
2022-08-02,Lithuania,LT,2.9
2022-08-03,Lithuania,LT,2.9
2022-08-04,Lithuania,LT,2.9
2022-08-05,Lithuania,LT,2.9
2022-08-08,Lithuania,LT,2.479
2022-08-09,Lithuania,LT,2.466
2022-08-10,Lithuania,LT,2.458
2022-08-11,Lithuania,LT,2.449
2022-08-12,Lithuania,LT,2.441
2022-08-16,Lithuania,LT,2.9
2022-08-17,Lithuania,LT,2.9
2022-08-18,Lithuania,LT,2.9
2022-08-19,Lithuania,LT,2.9
2022-08-22,Lithuania,LT,2.9
2022-08-23,Lithuania,LT,2.9
2022-08-24,Lithuania,LT,3.0
2022-08-25,Lithuania,LT,3.0
2022-08-26,Lithuania,LT,3.0
2022-08-29,Lithuania,LT,3.0
2022-08-30,Lithuania,LT,2.851
2022-08-31,Lithuania,LT,3.0
2022-09-01,Lithuania,LT,2.908
2022-09-02,Lithuania,LT,2.931
2022-09-05,Lithuania,LT,2.976
2022-09-06,Lithuania,LT,2.98
2022-09-07,Lithuania,LT,2.998
2022-09-08,Lithuania,LT,3.007
2022-09-09,Lithuania,LT,3.053
2022-09-12,Lithuania,LT,3.5
2022-09-13,Lithuania,LT,3.5
2022-09-14,Lithuania,LT,3.5
2022-09-15,Lithuania,LT,3.5
2022-09-16,Lithuania,LT,3.5
2022-09-19,Lithuania,LT,3.5
2022-09-20,Lithuania,LT,3.5
2022-09-21,Lithuania,LT,3.5
2022-09-22,Lithuania,LT,3.5
2022-09-23,Lithuania,LT,3.375
2022-09-26,Lithuania,LT,3.549
2022-09-27,Lithuania,LT,3.595
2022-09-28,Lithuania,LT,3.6
2022-09-29,Lithuania,LT,3.9
2022-09-30,Lithuania,LT,3.885
2022-10-03,Lithuania,LT,3.835
2022-10-04,Lithuania,LT,3.816
2022-10-05,Lithuania,LT,3.812
2022-10-06,Lithuania,LT,3.848
2022-10-07,Lithuania,LT,3.915
2022-10-10,Lithuania,LT,3.943
2022-10-11,Lithuania,LT,4.019
2022-10-12,Lithuania,LT,4.027
2022-10-13,Lithuania,LT,4.115
2022-10-14,Lithuania,LT,4.115
2022-10-17,Lithuania,LT,4.23
2022-10-18,Lithuania,LT,4.1
2022-10-19,Lithuania,LT,4.1
2022-10-20,Lithuania,LT,4.1
2022-10-21,Lithuania,LT,4.734
2022-10-24,Lithuania,LT,4.753
2022-10-25,Lithuania,LT,4.673
2022-10-26,Lithuania,LT,4.8
2022-10-27,Lithuania,LT,4.8
2022-10-28,Lithuania,LT,4.8
2022-10-31,Lithuania,LT,4.65
2022-11-03,Lithuania,LT,4.65
2022-11-04,Lithuania,LT,4.65
2022-11-07,Lithuania,LT,4.65
2022-11-08,Lithuania,LT,4.65
2022-11-10,Lithuania,LT,4.65
2022-11-11,Lithuania,LT,4.65
2022-11-14,Lithuania,LT,4.024
2022-11-15,Lithuania,LT,3.99
2022-11-16,Lithuania,LT,3.918
2022-11-17,Lithuania,LT,3.897
2022-11-18,Lithuania,LT,3.928
2022-11-21,Lithuania,LT,3.909
2022-11-22,Lithuania,LT,3.909
2022-11-23,Lithuania,LT,3.872
2022-11-24,Lithuania,LT,3.819
2022-11-25,Lithuania,LT,3.803
2022-11-28,Lithuania,LT,3.794
2022-11-29,Lithuania,LT,3.744
2022-11-30,Lithuania,LT,3.715
2022-12-01,Lithuania,LT,3.679
2022-12-02,Lithuania,LT,3.667
2022-12-05,Lithuania,LT,3.511
2022-12-06,Lithuania,LT,3.514
2022-12-07,Lithuania,LT,3.488
2022-12-08,Lithuania,LT,3.477
2022-12-09,Lithuania,LT,3.474
2022-12-12,Lithuania,LT,3.482
2022-12-13,Lithuania,LT,3.462
2022-12-14,Lithuania,LT,3.458
2022-12-15,Lithuania,LT,4.65
2022-12-16,Lithuania,LT,4.65
2022-12-19,Lithuania,LT,4.65
2022-12-20,Lithuania,LT,4.65
2022-12-21,Lithuania,LT,4.65
2022-12-22,Lithuania,LT,4.65
2022-12-23,Lithuania,LT,4.65
2022-12-27,Lithuania,LT,4.65
2022-12-28,Lithuania,LT,4.65
2022-12-29,Lithuania,LT,4.65
2022-12-30,Lithuania,LT,4.65
2023-01-02,Lithuania,LT,4.65
2023-01-03,Lithuania,LT,4.65
2023-01-04,Lithuania,LT,4.65
2023-01-05,Lithuania,LT,4.65
2023-01-06,Lithuania,LT,4.65
2023-01-09,Lithuania,LT,4.65
2023-01-10,Lithuania,LT,4.65
2023-01-11,Lithuania,LT,4.65
2023-01-12,Lithuania,LT,4.65
2023-01-13,Lithuania,LT,4.65
2023-01-16,Lithuania,LT,4.65
2023-01-17,Lithuania,LT,4.65
2023-01-18,Lithuania,LT,4.65
2023-01-19,Lithuania,LT,4.65
2023-01-20,Lithuania,LT,4.65
2023-01-23,Lithuania,LT,4.65
2023-01-24,Lithuania,LT,4.65
2023-01-25,Lithuania,LT,4.65
2023-01-26,Lithuania,LT,4.65
2023-01-27,Lithuania,LT,4.65
2023-01-30,Lithuania,LT,4.65
2023-01-31,Lithuania,LT,4.65
2023-02-01,Lithuania,LT,4.65
2023-02-02,Lithuania,LT,4.65
2023-02-03,Lithuania,LT,4.65
2023-02-06,Lithuania,LT,4.65
2023-02-07,Lithuania,LT,4.65
2023-02-08,Lithuania,LT,4.65
2023-02-09,Lithuania,LT,4.65
2023-02-10,Lithuania,LT,4.65
2023-02-13,Lithuania,LT,4.65
2023-02-14,Lithuania,LT,4.65
2023-02-15,Lithuania,LT,4.65
2023-02-17,Lithuania,LT,4.65
2023-02-20,Lithuania,LT,4.65
2023-02-21,Lithuania,LT,4.65
2023-02-22,Lithuania,LT,4.65
2023-02-23,Lithuania,LT,4.65
2023-02-24,Lithuania,LT,4.65
2023-02-27,Lithuania,LT,4.65
2023-02-28,Lithuania,LT,4.65
2023-03-01,Lithuania,LT,4.65
2023-03-02,Lithuania,LT,4.65
2023-03-03,Lithuania,LT,4.65
2023-03-06,Lithuania,LT,4.65
2023-03-07,Lithuania,LT,4.65
2023-03-08,Lithuania,LT,4.45
2023-03-09,Lithuania,LT,4.45
2023-03-10,Lithuania,LT,4.4
2023-03-13,Lithuania,LT,3.974
2023-03-14,Lithuania,LT,3.985
2023-03-15,Lithuania,LT,3.976
2023-03-16,Lithuania,LT,3.978
2023-03-17,Lithuania,LT,3.963
2023-03-20,Lithuania,LT,3.956
2023-03-21,Lithuania,LT,3.969
2023-03-22,Lithuania,LT,3.977
2023-03-23,Lithuania,LT,3.963
2023-03-24,Lithuania,LT,4.15
2023-03-27,Lithuania,LT,3.914
2023-03-28,Lithuania,LT,3.959
2023-03-29,Lithuania,LT,3.963
2023-03-30,Lithuania,LT,3.974
